Title,Phone_Number,Addresss,Rating,Num_rating,Rating Count,Price,Category,Cleaned Category,Website_URL,Latitudes,Longitudes,Image_URL,Description,Cleaned Addresss,Business Id
Access Care Health Center,6 73 97 73 08,Buea,5,1,0.004621072,,Hospital, Hospital ,"https://www.google.com/maps/place/Access+Care+Health+Center/@4.1499707,9.2789568,15z/data=!4m10!1m2!2m1!1shospital+in+buea!3m6!1s0x10613122c7e8163b:0x77b91f5aa0211b5c!8m2!3d4.1499707!4d9.2969812!15sChBob3NwaXRhbCBpbiBidWVhkgEIaG9zcGl0YWzgAQA!16s%2Fg%2F11hj7ty3rq?entry=ttu",4.1499707,9.2789568,,"Centre de depistage de la COVID-19
Prise de rendez-vous non obligatoire pour le depistage de la COVID-19
Depistage de tous les patients
Service de drive
Suivez les instructions des autorites sanitaires locales En savoir plus", Buea ,0x10613122c7e8163b:0x77b91f5aa0211b5c
international reference hospital,6 75 09 03 94,"574Q+6GR, molyko to Buea town Rd, Buea",5,1,0.004621072,,Hospital, Hospital ,"https://www.google.com/maps/place/international+reference+hospital/@4.155601,9.2707444,15z/data=!4m10!1m2!2m1!1shospital+in+buea!3m6!1s0x1061318d7129090f:0xf1c87de643d3d8b0!8m2!3d4.155601!4d9.2887688!15sChBob3NwaXRhbCBpbiBidWVhkgEIaG9zcGl0YWzgAQA!16s%2Fg%2F11cr_gqm5f?entry=ttu",4.155601,9.2707444,,Hospital, 574Q 6GR  molyko to Buea town Rd  Buea ,0x1061318d7129090f:0xf1c87de643d3d8b0
Green Roof,,"47XV+QQ9, Buea",5,2,0.009242144,,Hostel, Hostel ,"https://www.google.com/maps/place/Green+Roof/@4.17054,9.230184,13z/data=!4m10!1m2!2m1!1slodges+in+Buea!3m6!1s0x106131ccef36dd25:0x13ae0dc276872ad2!8m2!3d4.1479818!4d9.2958843!15sCg5sb2RnZXMgaW4gQnVlYZIBBmhvc3RlbOABAA!16s%2Fg%2F11q95rrfyk?entry=ttu",4.17054,9.230184,,Hostel, 47XV QQ9  Buea ,0x106131ccef36dd25:0x13ae0dc276872ad2
Forth Point Condos Hostel,,"576Q+GRF, Buea",5,1,0.004621072,,Hostel, Hostel ,"https://www.google.com/maps/place/Forth+Point+Condos+Hostel/@4.1399723,9.2365879,13z/data=!4m10!1m2!2m1!1slodges+in+Buea!3m6!1s0x1061317a0a61bd19:0x110098686767395!8m2!3d4.1613012!4d9.2894379!15sCg5sb2RnZXMgaW4gQnVlYZIBBmhvc3RlbOABAA!16s%2Fg%2F11t0ry9cjr?entry=ttu",4.1399723,9.2365879,,Hostel, 576Q GRF  Buea ,0x1061317a0a61bd19:0x110098686767395
Cite Don Man,,"5854+JXW, Buea",5,1,0.004621072,,Hostel, Hostel ,"https://www.google.com/maps/place/Cite+Don+Man/@4.1591093,9.2894239,15z/data=!4m10!1m2!2m1!1scite+in+buea!3m6!1s0x10613119baf21491:0xba458403de78ec20!8m2!3d4.1591093!4d9.3074483!15sCgxjaXRlIGluIGJ1ZWGSAQZob3N0ZWzgAQA!16s%2Fg%2F11ny5jn247?entry=ttu",4.1591093,9.2894239,,Hostel, 5854 JXW  Buea ,0x10613119baf21491:0xba458403de78ec20
Bomaka guest house,6 80 16 82 68,"Chief street, Buea",5,4,0.018484288,,Hotel, Hotel ,"https://www.google.com/maps/place/Bomaka+guest+house/@4.1534628,9.210438,13z/data=!4m10!1m2!2m1!1slodges+in+Buea!3m6!1s0x106131342993e6d1:0xcdf60ecf178b118a!8m2!3d4.1506109!4d9.3009311!15sCg5sb2RnZXMgaW4gQnVlYZIBBWhvdGVs4AEA!16s%2Fg%2F11nxc2rfwd?entry=ttu",4.1534628,9.210438,https://lh5.googleusercontent.com/p/AF1QipMcJoM11kggb91o_tziUDuf4ItpX29_-bfcvlE=w408-h306-k-no,Hotel, Chief street  Buea ,0x106131342993e6d1:0xcdf60ecf178b118a
The Nkemngus,,"573F+XQP, Buea",5,1,0.004621072,,Hotel, Hotel ,"https://www.google.com/maps/place/The+Nkemngus/@4.1549525,9.2023511,13z/data=!4m10!1m2!2m1!1slodges+in+Buea!3m6!1s0x1061335fe074e33b:0xf2b45d423d566192!8m2!3d4.1549525!4d9.2744489!15sCg5sb2RnZXMgaW4gQnVlYZIBBWhvdGVs4AEA!16s%2Fg%2F11mj05d5sr?entry=ttu",4.1549525,9.2023511,,Hotel, 573F XQP  Buea ,0x1061335fe074e33b:0xf2b45d423d566192
FinamQuick,6 71 89 37 16,"Mile 16, Buea",5,3,0.013863216,,office, office ,"https://www.google.com/maps/place/FinamQuick/@4.1495544,9.2826698,15z/data=!4m10!1m2!2m1!1soffice+in+buea!3m6!1s0x9adfeabfdf35bfb:0x9660c34b0cd2dbef!8m2!3d4.1465622!4d9.3048185!15sCg5vZmZpY2UgaW4gYnVlYZIBFGxvc3RfcHJvcGVydHlfb2ZmaWNl4AEA!16s%2Fg%2F11rqcdnnt4?entry=ttu",4.1495544,9.2826698,,Items found, Mile 16  Buea ,0x9adfeabfdf35bfb:0x9660c34b0cd2dbef
Melina Mikhaila Hotel,6 51 41 34 26,"mile 18 junction, Buea",5,1,0.004621072,,Lodge, Lodge ,"https://www.google.com/maps/place/Melina+Mikhaila+Hotel/@4.1616354,9.2270936,13z/data=!4m10!1m2!2m1!1slodges+in+Buea!3m6!1s0x106131fefe1ed88f:0xb657b142ea54790f!8m2!3d4.1616354!4d9.2991914!15sCg5sb2RnZXMgaW4gQnVlYZIBBWxvZGdl4AEA!16s%2Fg%2F11kjdmfwbw?entry=ttu",4.1616354,9.2270936,https://lh5.googleusercontent.com/p/AF1QipNAvothasQRsd9HqNkt4-4SxWTyYmMK9H8HoI2C=w408-h306-k-no,Lodge, mile 18 junction  Buea ,0x106131fefe1ed88f:0xb657b142ea54790f
MAD DAN RESIDENCE,6 92 96 60 15,"Behind Central Market Buea Boxing Junction, Buea",5,1,0.004621072,,Lodge, Lodge ,"https://www.google.com/maps/place/MAD+DAN+RESIDENCE/@4.1547384,9.21223,13z/data=!4m10!1m2!2m1!1slodges+in+Buea!3m6!1s0x10613322cb1600f1:0xe8e438f31114e123!8m2!3d4.1504031!4d9.2635835!15sCg5sb2RnZXMgaW4gQnVlYZIBBWxvZGdl4AEA!16s%2Fg%2F11kjlqkyk_?entry=ttu",4.1547384,9.21223,,Lodge, Behind Central Market Buea Boxing Junction  Buea ,0x10613322cb1600f1:0xe8e438f31114e123
SHUGAR LOUNGE,6 73 23 77 63,"D 61, Buea",5,1,0.004621072,,Lounge bar, Lounge bar ,"https://www.google.com/maps/place/SHUGAR+LOUNGE/@4.1564364,9.2513364,14z/data=!4m17!1m9!2m8!1snight+club+in+buea!3m5!2sMarvel+Hotel!3s0x10613184434d5a71:0x139ef300d8ab58ed!4m2!1d9.2986465!2d4.1618231!6e5!3m6!1s0x10613139d460dc4b:0x90a6d7d8c4dec5a2!8m2!3d4.1564364!4d9.2873853!15sChJuaWdodCBjbHViIGluIGJ1ZWFaFCISbmlnaHQgY2x1YiBpbiBidWVhkgEGbG91bmdl4AEA!16s%2Fg%2F11kk6xlmp7!5m1!1e1?entry=ttu",4.1564364,9.2513364,,On  site meals  Drive service  Contact  free delivery, D 61  Buea ,0x10613139d460dc4b:0x90a6d7d8c4dec5a2
Legacy Lounge & Sports Bar,6 78 90 00 70,"Sub Division, Bonduma Gate, Buea",5,1,0.004621072,,Lounge bar, Lounge bar ,"https://www.google.com/maps/place/Legacy+Lounge+%26+Sports+Bar/@4.1559658,9.2271754,14z/data=!4m17!1m9!2m8!1snight+club+in+buea!3m5!2sMarvel+Hotel!3s0x10613184434d5a71:0x139ef300d8ab58ed!4m2!1d9.2986465!2d4.1618231!6e5!3m6!1s0x1061334dbe81bc89:0xf1193611c3700a62!8m2!3d4.1559658!4d9.2632243!15sChJuaWdodCBjbHViIGluIGJ1ZWFaFCISbmlnaHQgY2x1YiBpbiBidWVhkgEGbG91bmdl4AEA!16s%2Fg%2F11scy7t4xs!5m1!1e1?entry=ttu",4.1559658,9.2271754,,This stylish lounge offers guests a restaurant bar free WiFi and entertainment facilities It is suitable for those wishing to relax and unwind Drive available  Delivery, Sub Division  Bonduma Gate  Buea ,0x1061334dbe81bc89:0xf1193611c3700a62
Nextel Office Buea,,"572W+GPX, Buea",5,1,0.004621072,,Mall, Mall ,"https://www.google.com/maps/place/Nextel+Office+Buea/@4.1513733,9.2788316,15z/data=!4m10!1m2!2m1!1soffice+in+buea!3m6!1s0x1061311735b258d9:0xf94cef885e85b4ae!8m2!3d4.1513733!4d9.296856!15sCg5vZmZpY2UgaW4gYnVlYZIBD3Nob3BwaW5nX2NlbnRlcuABAA!16s%2Fg%2F11j0rxnjph?entry=ttu",4.1513733,9.2788316,,Mall, 572W GPX  Buea ,0x1061311735b258d9:0xf94cef885e85b4ae
JULIUS ELECTRONICS SHOP BUEA,6 50 30 05 30,"Molyko, Buea",5,1,0.004621072,,Mobile Phone Store, Mobile Phone Store ,"https://www.google.com/maps/place/JULIUS+ELECTRONICS+SHOP+BUEA/@4.1613422,9.2443125,14z/data=!4m11!1m3!2m2!1sshops+in+buea!6e6!3m6!1s0x1061313971bb3727:0x11b84ddc87deea4!8m2!3d4.1613422!4d9.2803614!15sCg1zaG9wcyBpbiBidWVhWg8iDXNob3BzIGluIGJ1ZWGSARBjZWxsX3Bob25lX3N0b3Jl4AEA!16s%2Fg%2F11ns0fq3q1?entry=ttu",4.1613422,9.2443125,,Purchases in stores  Delivery, Molyko  Buea ,0x1061313971bb3727:0x11b84ddc87deea4
National Civil Status Registration office,6 79 25 75 25,"564M+MVH, Buea",5,1,0.004621072,,Municipal center, Municipal center ,"https://www.google.com/maps/place/National+Civil+Status+Registration+office/@4.1566965,9.2167103,15z/data=!4m10!1m2!2m1!1soffice+in+buea!3m6!1s0x106133b2be2e8be7:0xa03d5622ffb2c84!8m2!3d4.1566965!4d9.2347347!15sCg5vZmZpY2UgaW4gYnVlYZIBDGNpdmljX2NlbnRlcuABAA!16s%2Fg%2F11j91hgxb6?entry=ttu",4.1566965,9.2167103,https://lh5.googleusercontent.com/p/AF1QipMQxwIoV8MBDbzHaLiIfIOD8ZO0CF9jN1P8R3m6=w408-h725-k-no,Municipal center, 564M MVH  Buea ,0x106133b2be2e8be7:0xa03d5622ffb2c84
Ewald Music House,6 73 35 49 57,Buea,5,5,0.02310536,,Music school, Music school ,"https://www.google.com/maps/place/Ewald+Music+House/@4.1569604,9.2234641,14z/data=!4m10!1m2!2m1!1sschool+in+buea!3m6!1s0x106133e65238f9f1:0x85c78ea992afa699!8m2!3d4.1569604!4d9.259513!15sCg5zY2hvb2wgaW4gYnVlYZIBDG11c2ljX3NjaG9vbOABAA!16s%2Fg%2F11pb6c2g36?entry=ttu",4.1569604,9.2234641,https://lh5.googleusercontent.com/p/AF1QipNUGL33SulRCDnvJjDS2uWqKJ7oj8xdLsjkn0mh=w426-h240-k-no,Music school, Buea ,0x106133e65238f9f1:0x85c78ea992afa699
LiveScore VIP Molyko,6 73 42 42 30,"574P+V5W, Buea",5,5,0.02310536,,Night club, Night club ,"https://www.google.com/maps/place/LiveScore+VIP+Molyko/@4.1572257,9.2494101,14z/data=!4m16!1m8!2m7!1snight+club+in+buea!3m5!2sMarvel+Hotel!3s0x10613184434d5a71:0x139ef300d8ab58ed!4m2!1d9.2986465!2d4.1618231!3m6!1s0x10613144c9767f7b:0x257890375755ace6!8m2!3d4.1572257!4d9.285459!15sChJuaWdodCBjbHViIGluIGJ1ZWGSAQpuaWdodF9jbHVi4AEA!16s%2Fg%2F11tk08kh7g!5m1!1e1?entry=ttu",4.1572257,9.2494101,,Nightclub, 574P V5W  Buea ,0x10613144c9767f7b:0x257890375755ace6
Food Print,,"Behind Total Molyko, molyko to Buea town Rd, Buea",5,1,0.004621072,,Night club, Night club ,"https://www.google.com/maps/place/Food+Print/@4.1623498,9.2227288,14z/data=!4m16!1m8!2m7!1snight+club+in+buea!3m5!2sMarvel+Hotel!3s0x10613184434d5a71:0x139ef300d8ab58ed!4m2!1d9.2986465!2d4.1618231!3m6!1s0x1061331e8f5ddc1b:0xfe18a7f9f4b6927d!8m2!3d4.1623498!4d9.2587777!15sChJuaWdodCBjbHViIGluIGJ1ZWGSAQpuaWdodF9jbHVi4AEA!16s%2Fg%2F11s3bwkh7r!5m1!1e1?entry=ttu",4.1623498,9.2227288,,Nightclub, Behind Total Molyko  molyko to Buea town Rd  Buea ,0x1061331e8f5ddc1b:0xfe18a7f9f4b6927d
KY Gas House,,"574Q+MG2, molyko to Buea town Road, Buea",5,1,0.004621072,,Night club, Night club ,"https://www.google.com/maps/place/KY+Gas+House/@4.1566748,9.252803,14z/data=!4m17!1m9!2m8!1snight+club+in+buea!3m5!2sMarvel+Hotel!3s0x10613184434d5a71:0x139ef300d8ab58ed!4m2!1d9.2986465!2d4.1618231!6e5!3m6!1s0x10613159e2593d79:0x56f390808a280b3c!8m2!3d4.1566748!4d9.2888519!15sChJuaWdodCBjbHViIGluIGJ1ZWGSAQpuaWdodF9jbHVi4AEA!16s%2Fg%2F11rz3syvdq!5m1!1e1?entry=ttu",4.156674,9.252803,,Nightclub, 574Q MG2  molyko to Buea town Road  Buea ,0x10613159e2593d79:0x56f390808a280b3c
YOVESD Cameroon,6 72 83 00 07,"Molyko, Buea",5,2,0.009242144,,Non -Governmental Organization, Non -Governmental Organization ,"https://www.google.com/maps/place/YOVESD+Cameroon/@4.1548455,8.9711476,11z/data=!4m17!1m9!2m8!1sthings+to+do+in+buea!3m5!2sMarvel+Hotel!3s0x10613184434d5a71:0x139ef300d8ab58ed!4m2!1d9.2986465!2d4.1618231!6e1!3m6!1s0x10612f5d54418621:0xe3ae4cd2745de9ff!8m2!3d4.1811139!4d9.3069067!15sChR0aGluZ3MgdG8gZG8gaW4gYnVlYZIBHW5vbl9nb3Zlcm5tZW50YWxfb3JnYW5pemF0aW9u4AEA!16s%2Fg%2F11sgqgkp8f!5m1!1e1?entry=ttu",4.1548455,8.9711476,,Non governmental organization, Molyko  Buea ,0x10612f5d54418621:0xe3ae4cd2745de9ff
Buea central mosque,6 75 04 84 30,"566Q+WHP, Buea",5,1,0.004621072,,Place of Worship, Place of Worship ,"https://www.google.com/maps/place/Buea+central+mosque/@4.1623426,9.2029068,14z/data=!4m17!1m9!2m8!1sthings+to+do+in+buea!3m5!2sMarvel+Hotel!3s0x10613184434d5a71:0x139ef300d8ab58ed!4m2!1d9.2986465!2d4.1618231!6e1!3m6!1s0x1061326146453ddb:0x392c5a645532ca8d!8m2!3d4.1623426!4d9.2389557!15sChR0aGluZ3MgdG8gZG8gaW4gYnVlYZIBEHBsYWNlX29mX3dvcnNoaXDgAQA!16s%2Fg%2F11hcq46mct!5m1!1e1?entry=ttu",4.1623426,9.2029068,,Place of worship, 566Q WHP  Buea ,0x1061326146453ddb:0x392c5a645532ca8d
C.B.C Bwiyuku,,"468W+47M, Buea",5,1,0.004621072,,Primary school, Primary school ,"https://www.google.com/maps/place/C.B.C+Bwiyuku/@4.1153319,9.2096349,14z/data=!4m10!1m2!2m1!1sschool+in+buea!3m6!1s0x106133a7e6120525:0x5ec629db7b86200a!8m2!3d4.1153319!4d9.2456838!15sCg5zY2hvb2wgaW4gYnVlYZIBEWVsZW1lbnRhcnlfc2Nob29s4AEA!16s%2Fg%2F11t9w1vmst?entry=ttu",4.1153319,9.2096349,,Primary school, 468W 47M  Buea ,0x106133a7e6120525:0x5ec629db7b86200a
ST THERESA INTERNATIONAL BILINGUAL NURSERY AND PRIMARY SCHOOL BUEA,6 74 41 29 14,"573Q+32R, St Teresia Rd, Buea",5,1,0.004621072,,Primary school, Primary school ,"https://www.google.com/maps/place/Saint+Theresa+International/@4.1527282,9.2514804,14z/data=!4m10!1m2!2m1!1sschool+in+buea!3m6!1s0x106131a80d528b85:0x33fdb6d1b6319db0!8m2!3d4.1527282!4d9.2875293!15sCg5zY2hvb2wgaW4gYnVlYZIBEWVsZW1lbnRhcnlfc2Nob29s4AEA!16s%2Fg%2F11h1z1zzpp?entry=ttu",4.1527282,9.2514804,https://lh5.googleusercontent.com/p/AF1QipP1de_b5S-0xOX2pYIy8_1nsUmW0IqsKbgs9hU6=w426-h240-k-no,Primary school, 573Q 32R  St Teresia Rd  Buea ,0x10613176087b0d1b:0x81d838d813192eb1
King's Standard Academy,6 50 67 56 13,"Newlayout, Adjecent to Mayor Street Molyko, Buea",5,1,0.004621072,,Primary school, Primary school ,"https://www.google.com/maps/place/King's+Standard+Academy/@4.162944,9.2512406,14z/data=!4m10!1m2!2m1!1sschool+in+buea!3m6!1s0x10613125584c75eb:0x354b03684a07a0d9!8m2!3d4.162944!4d9.2872895!15sCg5zY2hvb2wgaW4gYnVlYZIBDnByaW1hcnlfc2Nob29s4AEA!16s%2Fg%2F11rhf3n0y2?entry=ttu",4.162944,9.2512406,https://lh5.googleusercontent.com/p/AF1QipMvjl5aYeWL_JGLt2BmwnQAf_OW9CHLJygNcc6O=w408-h816-k-no,Primary school, Newlayout  Adjecent to Mayor Street Molyko  Buea ,0x10613125584c75eb:0x354b03684a07a0d9
BINPS buea,,"57CM+RQV, Buea",5,1,0.004621072,,Primary school, Primary school ,"https://www.google.com/maps/place/BINPS+buea/@4.1721013,9.2483726,14z/data=!4m10!1m2!2m1!1sschool+in+buea!3m6!1s0x1061310f6aba42c9:0x4ed43db65c580139!8m2!3d4.1721013!4d9.2844215!15sCg5zY2hvb2wgaW4gYnVlYZIBDnByaW1hcnlfc2Nob29s4AEA!16s%2Fg%2F11kqrydm0v?entry=ttu",4.1721013,9.2483726,https://lh5.googleusercontent.com/p/AF1QipOSeMH723g5nLKog050rczu3dX8NfGhrJGPUi2n=w408-h725-k-no,Primary school, 57CM RQV  Buea ,0x1061310f6aba42c9:0x4ed43db65c580139
Smart Kids Nursery And Primary School,,"Behind Molyko Stadium, Buea",5,2,0.009242144,,Private school, Private school ,"https://www.google.com/maps/place/Smart+Kids+Nursery+And+Primary+School/@4.1612418,9.232446,14z/data=!4m10!1m2!2m1!1sschool+in+buea!3m6!1s0x1061319dc30aff43:0x29e0ecb492336e3!8m2!3d4.1671028!4d9.2811262!15sCg5zY2hvb2wgaW4gYnVlYZIBDnByaXZhdGVfc2Nob29s4AEA!16s%2Fg%2F11pdycvygy?entry=ttu",4.1612418,9.232446,https://lh5.googleusercontent.com/p/AF1QipO_Af1XnnCkILSW-WIkM9WmW5ClnHG1c6JGGsgB=w418-h240-k-no,Private school, Behind Molyko Stadium  Buea ,0x1061319dc30aff43:0x29e0ecb492336e3
W Pictures Academy,6 50 42 70 67,Buea,5,1,0.004621072,,Public school, Public school ,"https://www.google.com/maps/place/W+Pictures+Academy/@4.155923,9.2271754,14z/data=!4m10!1m2!2m1!1sschool+in+buea!3m6!1s0x106133d0cc8c9b49:0xde6ce018e4607eb4!8m2!3d4.155923!4d9.2632243!15sCg5zY2hvb2wgaW4gYnVlYZIBDXB1YmxpY19zY2hvb2zgAQA!16s%2Fg%2F11sq__429w?entry=ttu",4.155923,9.2271754,https://lh5.googleusercontent.com/p/AF1QipOJv4fvMbNkOlg2SVsEUZExGvQnQ4CnKDcN0Iq-=w648-h240-k-no,Public school, Buea ,0x106133d0cc8c9b49:0xde6ce018e4607eb4
Camsu Buea,,"577R+G79, molyko, Buea",5,4,0.018484288,,Religious Organization, Religious Organization ,"https://www.google.com/maps/place/Camsu+Buea/@4.1548455,8.9711476,11z/data=!4m17!1m9!2m8!1sthings+to+do+in+buea!3m5!2sMarvel+Hotel!3s0x10613184434d5a71:0x139ef300d8ab58ed!4m2!1d9.2986465!2d4.1618231!6e1!3m6!1s0x1061314a531613a9:0x298738516dbe739f!8m2!3d4.163783!4d9.2907328!15sChR0aGluZ3MgdG8gZG8gaW4gYnVlYZIBFnJlbGlnaW91c19vcmdhbml6YXRpb27gAQA!16s%2Fg%2F11gy4gxbwb!5m1!1e1?entry=ttu",4.1548455,8.9711476,,Religious organization, 577R G79  molyko  Buea ,0x106133ab08e54fc3:0xc1564b097067a855
Jess Restaurant,6 75 09 89 67,"Clerkâ‚¬â„¢s Quarters, Buea",5,2,0.009242144,,Restaurant, Restaurant ,"https://www.google.com/maps/place/J-E%E2%80%99s+Restaurant/@4.152584,9.2055911,14z/data=!4m11!1m3!2m2!1srestaurants+in+Buea!6e5!3m6!1s0x1061336fd24cfd91:0x77b334bd01e81445!8m2!3d4.152584!4d9.24164!15sChNyZXN0YXVyYW50cyBpbiBCdWVhWhUiE3Jlc3RhdXJhbnRzIGluIGJ1ZWGSAQpyZXN0YXVyYW504AEA!16s%2Fg%2F11kjg87wrv!5m1!1e1?entry=ttu",4.152584,9.2055911,,Jess Restaurant is a restaurant that offers a range of dishes from African to Chinese cuisine The restaurant is known for its delicious fried rice shawarma and grilled chicken With its affordable prices and a relaxing atmosphere Jess Restaurant is a popular spot for families and students, Clerkâ‚¬â„¢s Quarters  Buea ,0x1061336fd24cfd91:0x77b334bd01e81445
LA INSTANT restaurant,6 72 83 38 44,"Bonduma, beside Airline, Buea",5,1,0.004621072,,Restaurant, Restaurant ,"https://www.google.com/maps/place/LA+INSTANT+restaurant/@4.1525668,9.2246288,14z/data=!4m11!1m3!2m2!1srestaurants+in+Buea!6e5!3m6!1s0x106133cf4465dd33:0x9b77381ed6ea4570!8m2!3d4.1584018!4d9.2717901!15sChNyZXN0YXVyYW50cyBpbiBCdWVhWhUiE3Jlc3RhdXJhbnRzIGluIGJ1ZWGSAQpyZXN0YXVyYW504AEA!16s%2Fg%2F11k9s52q11!5m1!1e1?entry=ttu",4.1525668,9.2246288,,LA Instant Restaurant is a fast food establishment located in Buea Cameroon The restaurant offers a range of local dishes such as fries grilled meats and Jollof rice With its quick service and reasonable prices LA Instant Restaurant is a popular spot for those looking for a quick bite to10 Sparkland Restaurant Sparkland Restaurant is a lively eatery that offers a range of dishes from African to Chinese cuisine With its contemporary atmosphere and openair design Sparkland Restaurant provides a relaxed environment for dining and socializing The restaurant is perfect for a night out with friends or a family dinner On  site meal  Drive available  Delivery, Bonduma  beside Airline  Buea ,0x106133cf4465dd33:0x9b77381ed6ea4570
Tasty Hive Restaurant,6 77 91 91 01,"5747+97Q, Buea",5,1,0.004621072,,Restaurant, Restaurant ,"https://www.google.com/maps/place/Tasty+Hive+Restaurant/@4.1623498,9.2227288,14z/data=!4m11!1m3!2m2!1srestaurants+in+Buea!6e5!3m6!1s0x1061332ec383ba6f:0xd3d11a6faf15271d!8m2!3d4.1559658!4d9.2632243!15sChNyZXN0YXVyYW50cyBpbiBCdWVhWhUiE3Jlc3RhdXJhbnRzIGluIGJ1ZWGSAQpyZXN0YXVyYW504AEA!16s%2Fg%2F11kbdb2j_x!5m1!1e1?entry=ttu",4.1623498,9.2227288,,On  site meals  Take, 5747 97Q  Buea ,0x1061332ec383ba6f:0xd3d11a6faf15271d
Landmark Metropolitan University,6 72 33 95 70,Buea,5,9,0.041589649,,School, School ,"https://www.google.com/maps/place/Landmark+Metropolitan+University/@4.1588011,9.2747551,15z/data=!4m10!1m2!2m1!1suniveristy+in+buea!3m6!1s0x106131319c567209:0x1430fabf600137d8!8m2!3d4.1545138!4d9.2897541!15sChJ1bml2ZXJzaXR5IGluIGJ1ZWGSAQZzY2hvb2zgAQA!16s%2Fg%2F11h3x51txt?entry=ttu",4.1588011,9.2747551,,School, Buea ,0x106131319c567209:0x1430fabf600137d8
Baptist High School,,"Great Soppo, Buea",5,4,0.018484288,,School, School ,"https://www.google.com/maps/place/Baptist+High+School/@4.1559658,9.2271754,14z/data=!4m10!1m2!2m1!1sschool+in+buea!3m6!1s0x1061338fe0fea9ed:0xe30cefb2ac4f8c67!8m2!3d4.1602224!4d9.247849!15sCg5zY2hvb2wgaW4gYnVlYZIBBnNjaG9vbOABAA!16s%2Fg%2F11j946xgv7?entry=ttu",4.1559658,9.2271754,,School, Great Soppo  Buea ,0x1061338fe0fea9ed:0xe30cefb2ac4f8c67
Survey school,,"562V+59M, Buea",5,3,0.013863216,,School, School ,"https://www.google.com/maps/place/Survey+school/@4.1504744,9.2073721,14z/data=!4m10!1m2!2m1!1sschool+in+buea!3m6!1s0x1061331c8c63712d:0x9cc847bf89fc719e!8m2!3d4.1504744!4d9.243421!15sCg5zY2hvb2wgaW4gYnVlYZIBBnNjaG9vbOABAA!16s%2Fg%2F11jpmfl5zr?entry=ttu",4.1504744,9.2073721,https://lh5.googleusercontent.com/p/AF1QipNN4z2WjBAn8LeFEiXPobpF-xwkNgaumPKFr_y5=w408-h725-k-no,School, 562V 59M  Buea ,0x1061331c8c63712d:0x9cc847bf89fc719e
G.T.H.S MOLYKO BUEA,,Buea,5,2,0.009242144,,School, School ,"https://www.google.com/maps/place/G.T.H.S+MOLYKO+BUEA/@4.1481842,9.2092531,14z/data=!4m10!1m2!2m1!1sschool+in+buea!3m6!1s0x1061324555555555:0x3ed2faed381f3d3e!8m2!3d4.1481842!4d9.245302!15sCg5zY2hvb2wgaW4gYnVlYZIBBnNjaG9vbOABAA!16s%2Fg%2F11dylw9rsk?entry=ttu",4.1481842,9.2092531,https://lh5.googleusercontent.com/p/AF1QipOKHty4xnPI88cUcXeMjJSN1SgXLYXLmBLu7X4b=w408-h680-k-no,School, Buea ,0x1061324555555555:0x3ed2faed381f3d3e
iCISTEM Foundation building,6 75 93 83 32,"5742+RC9, Great Soppo, Buea",5,2,0.009242144,,School, School ,"https://www.google.com/maps/place/i~CISTEM+Foundation+building/@4.1570451,9.2150723,14z/data=!4m10!1m2!2m1!1sschool+in+buea!3m6!1s0x106133c2ad490631:0xd489d11e7ce02cf7!8m2!3d4.1570451!4d9.2511212!15sCg5zY2hvb2wgaW4gYnVlYZIBBnNjaG9vbOABAA!16s%2Fg%2F11llhfthsz?entry=ttu",4.1570451,9.2150723,https://lh5.googleusercontent.com/p/AF1QipOD4hiClSp6GMCQx4yjFraPnx451QLgDFJ74MWc=w408-h271-k-no,School, 5742 RC9  Great Soppo  Buea ,0x106133c2ad490631:0xd489d11e7ce02cf7
National High School Of Public Works,,"46XR+8XJ, Buea",5,1,0.004621072,,School, School ,"https://www.google.com/maps/place/%C3%89cole+nationale+sup%C3%A9rieure+des+travaux+publics/@4.1486876,9.2059609,14z/data=!4m10!1m2!2m1!1sschool+in+buea!3m6!1s0x106133c9214b0adf:0x77a30de5eac7c842!8m2!3d4.1486876!4d9.2420098!15sCg5zY2hvb2wgaW4gYnVlYZIBBnNjaG9vbOABAA!16s%2Fg%2F11ts_3fm97?entry=ttu",4.1486876,9.2059609,https://lh5.googleusercontent.com/p/AF1QipMtSDPFNDwAu1h1JDzZ_W3Wly5WNSFsxVqbOUS1=w408-h904-k-no,School, 46XR 8XJ  Buea ,0x106133c9214b0adf:0x77a30de5eac7c842
Government Technical High School,,"574H+V2P, Buea",5,1,0.004621072,,School, School ,"https://www.google.com/maps/place/Government+Technical+High+School/@4.1531493,9.229083,14z/data=!4m10!1m2!2m1!1sschool+in+buea!3m6!1s0x106133e673b950ed:0x37748fe1218f3715!8m2!3d4.1572242!4d9.2775826!15sCg5zY2hvb2wgaW4gYnVlYZIBBnNjaG9vbOABAA!16s%2Fg%2F11qnz4mnw1?entry=ttu",4.1531493,9.229083,,School, 574H V2P  Buea ,0x10613393c057d913:0xfeb855c5e7a2f41d
